CZ3-TI7003,CZ3-FI7020,CZ3-TI7041,CZ3-TI7001,CZ3-TI7005,CZ3-PI7101,CZ3-FC7002,CZ3-TI7043,CZ3-PI7008,CZ3-FI7017,CZ3-FI7019,CZ3-TI7007,CZ3-FI7018,CZ3-FC7007,CZ3-FIC7009,CZ3-FI7006
515.0314,1747.756,61.203,517.1851,516.9706,0.848744,170.843,194.5499,0.8500278,4240.744,2470.638,515.8436,2678.777,160.7328,4.163903,72231.95
517.1936,2118.366,60.06055,518.1393,517.9484,0.8474252,169.8804,192.983,0.8495625,4293.7,2714.905,521.5236,2882.995,161.1439,4.062068,74467.87
518.1951,2096.263,60.82343,518.4545,518.4274,0.8480298,170.0279,196.3464,0.849776,4236.628,2700.768,521.8625,2823.4,160.4884,4.168904,74557.01
521.1548,2056.914,63.41411,516.3391,520.8904,0.8507019,169.6478,198.7426,0.851085,4041.034,2713.585,523.6589,2891.042,160.7897,4.305177,78005.73
518.0037,2065.217,57.42609,519.1973,518.6191,0.8459941,170.0573,190.2728,0.8494921,4201.366,2655.407,522.2001,2823.625,162.9276,3.46078,75549.65
520.253,2141.253,64.6599,516.587,520.5407,0.848359,169.7703,205.1824,0.849912,4029.158,2779.451,523.7894,2956.187,160.1388,3.877166,76515.52
517.606,2083.083,59.32769,518.0324,518.0873,0.8471104,169.8362,192.044,0.848808,4292.068,2517.274,521.6791,2940.399,160.0639,4.505548,75104.38
517.2162,1785.739,65.25265,517.545,517.5383,0.8466558,170.0803,202.8507,0.8493437,4242.212,2637.178,517.5899,2900.131,158.0314,3.439857,73396.98
517.2402,2169.131,60.30345,519.3542,517.9745,0.8468631,169.9328,201.0254,0.8499452,4615.441,2715.055,521.1591,2951.304,161.4255,4.248705,77180.88
518.4169,2083.223,62.44631,519.1888,518.6287,0.8468609,169.3638,194.1375,0.8497156,4219.148,2602.596,522.0098,2909.952,161.0142,4.374727,75146.35
518.2963,2069.639,59.33289,516.9332,518.6537,0.8480785,170.3105,192.4783,0.8508787,4129.393,2649.804,522.1254,2797.054,161.6121,3.877841,74892.21
519.293,1888.65,61.65084,520.2072,520.0167,0.8499315,170.6857,196.9276,0.8502448,4102.868,2423.708,523.8992,2630.475,162.0252,4.247737,74810.93
517.9408,2035.547,61.24941,518.5686,517.9936,0.8494371,170.0961,199.8622,0.8495752,3988.953,2525.883,521.9152,2784.805,160.3139,4.389138,76438.63
521.9095,2060.999,61.79783,517.2927,521.5098,0.8490309,170.6367,198.0636,0.8498008,3992.907,2755.184,524.4497,2911.6,161.933,4.265593,78149.26
517.4833,2154.89,63.52247,518.599,518.9347,0.8470965,170.2303,200.599,0.8500283,4314.458,2617.331,522.4449,2860.497,160.2981,3.98981,78743.48
516.3874,1778.971,58.3481,517.0289,517.2278,0.8479484,170.9004,199.5923,0.8498886,4396.886,2699.483,518.0768,2955.993,165.8848,3.590888,74516.95
516.7744,1829.918,63.83216,517.0397,517.7895,0.8469965,167.9442,199.2791,0.8503349,4218.021,2608.388,517.437,2984.445,159.1962,4.068726,72993.48
518.7017,1952.565,60.86232,518.6501,518.2336,0.8488693,170.4293,193.3997,0.8500218,4019.408,2404.23,522.3354,2749.632,160.562,4.571807,76430.55
517.6522,2085.262,59.50967,518.425,518.3495,0.8479598,170.1387,196.0052,0.8495492,4229.034,2700.769,522.1548,2788.227,159.7032,4.209014,75373.3
519.3303,1882.071,61.35366,520.2437,520.0803,0.8489536,170.968,195.353,0.8506874,4308.318,2485.215,523.8699,2665.799,161.8837,4.218916,75473.9
515.3151,1707.218,59.77393,515.6625,516.4255,0.8509424,170.7139,198.0722,0.8508552,4176.117,2455.454,515.7305,2735.524,163.5369,3.99582,73120.24
521.0925,2125.011,65.23055,516.9487,521.2084,0.8502843,170.4547,205.4179,0.851553,4039.034,2756.182,523.5833,2922.347,160.6348,3.883625,76753.01
517.7064,2032.595,59.12794,517.5761,517.9484,0.8485294,169.8772,193.2729,0.8498124,4130.235,2621.664,521.9974,2760.001,164.9737,3.902267,75843.54
518.4312,2057.86,61.36806,518.902,518.4404,0.8479687,170.2764,192.9186,0.8503124,4192.523,2546.88,522.0806,2859.411,160.6384,4.455122,75511.08
516.3617,1772.903,58.54244,517.2579,517.164,0.8479536,170.9901,199.6101,0.8498875,4334.183,2678.871,518.0456,2924.206,166.1687,3.587015,74745.32
517.7797,2020.938,61.03353,517.2969,517.4522,0.8461775,170.2522,194.1947,0.8493156,3944.707,2510.465,521.8414,2763.245,157.4604,4.310424,74678.58
519.5651,1852.04,61.50785,519.8673,519.5784,0.8489999,170.8673,196.1844,0.8497761,4049.019,2330.091,523.5673,2639.789,162.7175,4.262425,76618.24
519.0442,1986.979,62.49808,519.668,519.5291,0.8475184,171.3104,192.7462,0.8498117,4484.352,2560.849,523.5778,2802.47,163.1784,3.972303,75130.91
515.677,2021.664,64.39206,515.6293,516.3536,0.849924,170.465,194.793,0.8513806,4192.41,2500.745,519.8403,2846.489,158.4626,4.550743,74366.34
517.9106,1793.415,60.85353,517.0297,517.8381,0.8484858,170.1758,197.0717,0.8504035,4124.462,2587.746,517.9912,2920.789,163.0386,4.146898,76712.39
518.6314,1983.474,61.75897,519.6133,518.4152,0.8480114,170.6003,197.532,0.8498551,4006.259,2483.87,521.8982,2725.858,160.6138,4.427603,74621.52
518.6241,2001.168,61.86047,520.311,518.4098,0.848645,169.7956,194.5034,0.8496249,4039.558,2427.312,521.7058,2824.104,161.6632,4.619533,75438.61
517.8036,2073.488,59.4703,519.0669,519.0298,0.8469551,170.2039,193.7691,0.8495625,4225.932,2663.96,522.0818,2806.083,161.0829,4.015527,75273.91
515.0935,1741.314,61.10666,515.9559,516.1816,0.8505818,171.7896,194.5777,0.8503943,4106.065,2558.067,516.028,2671.306,165.6215,3.516529,73148.12
517.5281,1717.028,61.58791,518.2265,517.9863,0.848025,171.7119,197.8155,0.8498749,4180.574,2555.054,517.8114,2888.689,163.7635,3.951455,73910.09
516.9266,1749.336,61.49372,517.3937,517.8398,0.8493941,169.551,196.7426,0.8502005,4377.104,2663.788,517.7944,2925.546,166.7025,3.909607,74985.3
518.647,1918.009,60.94345,518.4318,519.0749,0.8484861,171.6117,194.2527,0.8495625,4423.106,2545.071,523.3699,2732.694,163.8123,4.11132,75005.73
515.9029,1696.651,62.9535,515.7616,515.8547,0.8495566,170.6117,198.4373,0.8497499,3972.919,2468.929,515.8573,2857.311,161.4819,4.118588,74806.23
517.092,2055.313,60.41106,513.6404,517.5327,0.8472812,170.935,193.3058,0.8496853,4500.855,2754.277,521.3953,2960.046,159.4308,4.297413,74008.47
514.6643,1719.742,59.47368,513.192,516.7026,0.8495326,172.0623,195.1135,0.8497499,4149.668,2535.795,516.5132,2662.446,165.9168,3.5908,72863.04
514.85,2226.924,63.51947,511.125,514.5188,0.8470027,169.3546,202.0222,0.8494816,4735.017,2886,519.7717,3105.979,162.7987,3.538843,73613.23
518.3851,2080.426,61.76037,518.7246,518.1265,0.8473494,169.8407,193.6006,0.8503749,4364.052,2545.207,521.8773,2936.922,159.977,4.586624,75633.08
517.7924,2122.216,59.62823,519.5684,518.9653,0.8479062,169.6692,195.4872,0.8495625,4287.405,2722.993,522.408,2886.174,161.8269,4.021393,75253.52
515.7908,1753.349,60.56183,516.4859,515.8823,0.8486729,171.6785,200.2236,0.8496366,4109.229,2518.338,515.684,2959.831,165.8689,3.929247,74601.2
517.3687,2110.589,59.52602,517.8317,518.532,0.8493341,169.8293,197.0168,0.8491859,4275.923,2704.745,521.7087,2838.875,164.3154,4.178706,75600.08
518.3741,2052.091,60.96289,518.998,518.6613,0.849916,170.1172,195.8721,0.8506641,4181.876,2504.046,522.0041,2866.877,160.73,4.525417,76083.65
514.0558,1592.834,60.81071,513.8454,515.7003,0.8517751,171.9134,199.3658,0.8511819,4075.784,2377.072,515.8701,2688.005,165.5966,3.742807,73304.86
519.9631,1831.041,59.17892,517.6803,520.9928,0.8485703,170.8589,195.0621,0.8496074,4225.596,2547.887,522.4031,2947.776,164.9298,4.253312,76802.5
517.4946,1718.677,59.90939,517.6146,518.1733,0.847743,170.8231,200.0724,0.8504304,4197.101,2578.936,517.7479,2802.763,165.5129,3.33116,73759.45
519.7435,1841.682,62.09847,519.8359,520.1563,0.8489518,171.7278,196.51,0.8504375,4050.759,2341.618,523.742,2607.463,162.6741,4.273463,76826.01
519.3989,2028.94,61.30366,517.3669,519.3981,0.8463097,171.8573,196.4267,0.8486193,4200.274,2528.148,523.3557,2878.748,160.6972,4.497919,76065.55
517.4733,1747.871,60.15972,517.6183,518.0317,0.8482674,171.7554,197.5563,0.8496814,4161.432,2562.167,518.3143,2871.66,165.3158,3.875882,73525.48
517.8676,2137.503,59.72905,518.8401,518.6723,0.847901,170.1455,195.684,0.8495625,4285.392,2715.986,522.1461,2841.408,159.4876,3.986186,75421.34
517.1801,1733.759,60.05694,518.5645,518.3323,0.8477074,170.7749,200.4423,0.8500763,4222.959,2583.808,517.887,2837.272,165.2947,3.360969,74038.83
517.1054,1463.286,60.68855,516.4756,517.1163,0.8488125,171.6824,199.0906,0.8509434,3572.72,2278.067,516.9614,2453.184,166.7133,3.679127,76930.77
517.4311,2125.973,59.77551,518.5453,518.3494,0.8479062,170.4254,195.7608,0.8495625,4328.042,2738.339,522.0282,2873.208,164.1179,4.014308,75097.34
515.2712,1677.698,62.78714,518.111,515.1597,0.8496302,170.6439,198.4824,0.849807,4068.665,2442.406,516.2164,2876.818,162.0505,4.108049,74638.74
518.3442,1961.802,61.0233,515.4648,518.0699,0.8488521,171.3002,195.3833,0.8495684,4271.142,2579.054,523.1034,2811.746,161.3369,3.991282,76926.62
518.2046,2031.851,60.53094,518.7276,517.9778,0.8494388,170.6939,200.0952,0.8496027,3930.427,2485.948,522.0039,2747.45,160.7135,4.427136,76762.03
516.7271,2088.188,58.25586,518.1933,518.1007,0.8477518,170.4211,195.1682,0.8499374,4292.52,2697.418,521.8597,2806.39,162.7032,3.885538,76751.85
518.8552,2046.25,59.62791,517.1445,520.0745,0.8485494,170.6543,195.4373,0.8497091,4448.31,2750.274,523.863,2950.944,159.8899,4.341016,75848.03
517.1959,1784.218,63.57147,517.5516,517.6015,0.8476495,169.3805,201.1652,0.8503489,4166.725,2581.693,518.5441,2941.35,162.188,4.083584,75087.93
519.7241,1832.936,61.98275,519.8439,520.1594,0.8489507,171.4128,196.5178,0.8504375,4025.392,2329.716,523.7525,2600.414,162.3828,4.271536,76834.8
517.6596,2105.882,60.56017,519.3285,518.2465,0.8463414,170.159,194.6428,0.8499174,4276.966,2675.077,522.1689,2801.009,159.6432,3.552996,74928.16
515.5325,1755.077,62.13989,514.7025,516.0273,0.8506852,171.7853,198.8147,0.8502424,4240.892,2632.028,516.6669,2840.17,163.2617,3.970704,77559.81
517.0233,2172.04,61.62492,514.1273,517.7046,0.8468919,170.7547,200.238,0.8495166,4241.597,2777.76,522.3165,2946.02,160.6732,4.007587,74996.95
523.0119,2052.508,65.3606,518.3164,522.6171,0.8470561,170.7226,204.6,0.8486767,3864.547,2730.947,526.3489,2830.266,160.8469,3.905022,78747.34
515.2713,1649.452,61.68781,515.3613,515.8663,0.8516142,170.8768,193.0455,0.8495185,4258.915,2446.833,515.9279,2678.839,164.9552,4.25066,72112.98
518.7184,2015.539,61.04332,517.6385,518.1805,0.8487998,170.1706,197.9084,0.8502251,3855.209,2457.478,522.2862,2767.157,160.1768,4.322699,76287.63
515.3162,1711.434,60.22448,515.8616,515.5137,0.8493015,171.5098,198.5629,0.85,4151.891,2485.518,515.8577,2733.343,165.1644,3.837168,74594.13
517.6843,1718.993,61.63549,518.1375,518.3206,0.8487406,171.4786,197.0148,0.8503564,4217.477,2585.959,518.0602,2877.462,165.0435,3.912326,74803.53
514.9428,1739.3,59.97461,515.7206,515.7458,0.8492386,171.1226,192.9587,0.8492795,4439.126,2606.536,515.9158,2809.836,164.4285,3.855388,73084.81
519.8611,1864.732,59.86105,517.3579,520.2476,0.8484918,171.2101,195.362,0.8497215,4067.714,2591.785,522.9397,2881.08,160.3224,4.226846,75653.66
517.331,1725.77,61.18176,518.0139,518.3701,0.8479955,169.9498,197.2707,0.8504043,4210.946,2554.411,517.9347,2816.96,163.1194,3.839195,74720.51
514.7602,1602.554,59.17208,514.5943,515.9659,0.850472,172.061,198.0972,0.850332,4062.702,2353.468,515.7975,2736.181,163.9688,3.793751,72970.7
519.896,1909.908,61.56589,521.5662,520.8655,0.8493575,170.9951,196.3525,0.8497494,4113.43,2411.547,524.3174,2688.221,160.6887,4.180897,76743.8
517.3216,1724.898,60.084,517.5784,518.0605,0.8474943,170.9204,200.298,0.8502356,4189.681,2604.393,517.8243,2826.6,164.9919,3.347555,73720.26
517.9489,2078.685,61.33928,518.3714,518.1743,0.8463889,170.1444,194.219,0.8498749,4201.419,2664.81,521.9078,2796.154,163.0525,3.580806,75259.11
500.9301,2102.573,59.18741,497.201,503.2248,0.8445109,172.0699,197.828,0.848241,4488.277,2744.643,509.0661,2956.185,164.097,3.708359,67205.46
514.797,1703.717,59.45771,515.7159,515.5283,0.849861,172.2365,199.5425,0.8516496,4012.097,2488.306,515.526,2832.688,166.2608,3.960982,73392.76
515.1647,1715.676,60.96004,514.8573,515.9082,0.8495816,170.8601,198.2958,0.8491648,4141.708,2470.065,515.9577,2727.059,164.25,4.002885,74764.95
514.8247,1733.965,60.79339,515.951,517.1174,0.8505798,172.2752,194.4518,0.8505173,4409.522,2608.097,516.0574,2761.709,163.0916,3.629248,73390.62
515.7407,1742.653,60.64319,515.4069,515.9077,0.8488103,171.6292,200.3228,0.8506874,4050.834,2504.59,515.9255,2893.244,165.3346,3.941045,73375.34
518.5205,2143.278,58.45452,518.2538,519.0125,0.8481055,169.6245,195.1032,0.8492978,4384.759,2731.094,522.4456,2902.578,165.678,3.78752,75957.63
518.708,1939.672,60.51165,516.3835,520.1404,0.8485636,171.3738,195.3799,0.8498143,4369.854,2641.784,521.7346,3032.166,163.7932,4.227625,75607.77
517.7678,2181.452,62.30482,519.4634,518.4589,0.8471604,170.354,198.939,0.8500251,4407.558,2641.689,521.9816,2921.936,160.4761,3.914745,78398.66
515.2795,1655.31,60.93779,515.0787,516.6114,0.8488804,171.4629,199.79,0.8500111,4223.212,2433.403,516.0829,2812.366,164.1203,3.988636,73807.47
516.8318,2108.427,68.81197,518.1604,518.7593,0.8492604,169.5063,201.564,0.8535969,4372.45,2629.317,521.5787,2805.058,160.5005,4.214968,76570.27
519.0839,2231.509,57.4351,517.89,516.1615,0.8459079,170.0506,200.4888,0.8492455,4414.154,2625.692,523.3975,2942.909,162.1127,3.025457,77237.66
517.6777,1709.633,61.64418,517.9581,518.0555,0.8475748,172.0017,197.8364,0.8491656,4023.549,2515.614,518.3231,2809.091,164.6555,3.990308,73903.7
516.1027,1688.688,62.90601,514.7612,516.3264,0.8496327,170.7251,198.8002,0.8503888,4195.231,2437.814,516.1404,2881.74,161.9724,4.088521,74501.25
515.8216,1685.534,59.47354,515.6519,515.418,0.8515648,170.1657,191.0214,0.8502044,4136.062,2503.486,515.6726,2718.23,163.9105,4.163965,73813.91
517.3956,2155.759,63.4243,517.3132,517.9208,0.8476024,170.5416,200.7975,0.85,4494.467,2685.985,522.6345,2944.104,162.4858,3.873708,77492.71
519.2354,1905.193,60.64623,519.2923,520.2608,0.8499,171.978,193.7638,0.8507447,4385.501,2504.288,524.2917,2724.602,163.3131,4.097703,76284.83
518.1795,2081.5,60.64798,519.356,518.6227,0.8480277,169.7866,196.2928,0.8497385,4196.289,2683.805,521.8783,2807.636,161.9809,4.170625,75426.34
515.9311,1712.364,63.97819,517.2888,516.1391,0.8497648,171.5563,199.875,0.8497558,4013.419,2477.737,515.8268,2853.484,162.6394,4.089745,74033.48
519.1127,1934.244,61.3892,519.4344,519.7459,0.8499246,171.9524,193.9291,0.8498749,4391.559,2551.646,524.0701,2726.237,164.7351,4.141251,78667.91
514.8531,1685.472,61.4112,515.741,516.0751,0.847609,172.0018,199.4908,0.8487651,3999.234,2490.09,515.679,2815.2,163.0984,3.956373,73954.21
515.3776,1716.982,59.17349,515.5479,515.5508,0.8506188,171.9468,194.5273,0.8504313,4047.905,2545.94,516.3986,2638.253,165.9712,3.516254,74019.11
516.9868,2097.302,63.29592,518.0314,517.55,0.8469141,169.8209,201.6497,0.8499679,4441.274,2677.547,521.9404,2902.435,161.6117,3.867188,77046.43
515.9916,2118.471,60.19085,517.7385,516.8836,0.8478952,169.798,195.8505,0.8495625,4325.606,2723.154,520.8152,2850.909,162.2998,4.21708,75158.27
518.7153,1890.225,60.70145,518.7095,519.119,0.8485937,170.7957,195.4214,0.8495771,4112.696,2612.176,521.2632,2988.562,163.7968,4.151053,75010.43
514.9597,1742.434,61.51439,519.0411,516.4229,0.8498933,171.0114,192.833,0.8502294,4302.28,2588.514,516.2889,2791.549,163.7054,3.81381,75095.84
518.3965,1998.321,61.79917,518.4188,518.4934,0.849368,170.2417,198.5929,0.8499299,4195.453,2428.395,522.1554,2844.545,163.1056,3.947743,76234.33
517.2177,1770.833,64.31833,517.9243,518.2736,0.8469799,170.3823,203.3543,0.8495349,4216.816,2598.351,517.3857,2873.506,162.8126,3.512647,73583.62
514.9971,1753.941,60.01043,517.5369,516.6946,0.8496957,171.6169,196.026,0.8492134,4185.982,2492.732,515.8106,2777.045,165.9671,3.814232,73568.34
518.2304,2107.391,59.12827,519.9805,517.9514,0.8479687,169.7697,193.0402,0.8500004,4269.335,2681.153,521.9299,2880.764,163.1035,3.841166,74330.09
516.9958,1726.313,60.67668,517.4988,517.8022,0.8485843,171.2305,197.7891,0.8499897,4162.133,2557.096,517.8854,2841.903,163.0337,3.84572,73471.38
517.0028,1696.9,61.73596,517.6672,518.0486,0.8477187,170.9322,197.0424,0.8503749,4379.615,2563.206,517.5389,2843.994,162.508,3.939425,74350.86
518.626,1963.977,59.34042,515.2985,518.4001,0.8484513,171.4731,193.7924,0.8496634,4257.312,2576.689,523.7363,2818.064,160.8781,4.353258,76797
517.2289,2124.939,63.64185,517.0353,517.7592,0.8465974,170.3987,201.2279,0.8499478,4498.815,2699.374,522.1671,2922.702,159.8338,3.92556,76580.45
515.5229,1693.665,60.47905,516.1551,516.2205,0.8499903,171.729,199.6548,0.8502392,3954.993,2463.423,516.4497,2830.93,165.1121,3.946046,74478.41
515.4226,1783.35,61.03114,515.6301,515.8496,0.849558,171.2846,193.6696,0.8501623,4220.955,2625.613,515.8786,2747.912,165.9164,3.744537,73510.97
518.1395,2008.097,59.70464,520.1134,517.7433,0.84863,170.7541,194.2656,0.8495625,4178.073,2463.58,522.1481,2869.323,165.1541,3.898109,77982.7
521.6882,2130.775,61.2438,518.7159,519.1263,0.8497347,170.0797,198.4662,0.8501534,4410.356,2598.249,526.291,2930.868,172.4001,3.59258,78982.45
519.6699,1987.167,59.09947,517.2888,519.8367,0.8485131,171.7824,195.725,0.8487896,3967.387,2463.684,524.2396,2835.911,162.7647,4.378121,76970.46
517.7795,2069.8,61.89167,519.4504,518.1728,0.8478492,170.231,193.7475,0.8499817,4304.878,2518.883,521.8082,2886.783,161.4749,4.45727,75828.06
520.1366,1896.316,64.22099,518.4393,520.134,0.8517914,171.6403,197.5991,0.8512908,4162.343,2493.198,523.989,2739.676,163.3418,3.439401,79549.88
520.2012,1897.094,62.16956,519.1635,519.8575,0.8483675,170.6004,196.8481,0.8507299,4097.419,2623.176,522.3756,2989.09,164.8396,4.22494,76543.02
520.071,1862.09,61.598,520.3625,520.1402,0.8482364,170.9118,195.9818,0.8498823,4064.339,2360.82,524.3496,2639.173,163.2003,4.270949,76668.58
518.5083,2052.739,61.58838,519.0676,518.8874,0.8518744,170.1221,200.1428,0.8524535,3957.222,2514.453,522.2749,2793.375,159.3886,4.412787,77694.63
517.4214,2135.983,62.15328,517.6622,518.188,0.8496601,169.6134,199.8673,0.8506249,4187.28,2632.437,521.397,2921.694,159.6051,4.563303,75197.08
518.1328,2240.516,60.89493,519.4811,518.4224,0.8471726,169.8197,200.3251,0.8500624,4546.193,2732.008,522.3535,2953.748,159.9369,4.206293,77382.44
518.1031,2021.504,61.56942,518.1119,518.3085,0.8486554,169.9011,197.8685,0.8496752,4103.985,2444.566,521.9274,2824.307,160.7634,4.595721,77029.43
516.6525,2034.856,60.63589,513.6288,517.2867,0.8472812,171.4045,194.0444,0.8498378,4424.296,2735.192,521.3286,2939.813,160.3651,4.251969,74287.8
516.3113,1721.955,59.29417,515.7441,517.7045,0.8490874,169.9504,196.6182,0.8500927,4289.135,2617.312,517.4965,2874.335,165.7286,3.833054,74980.16
518.1603,2129.901,61.87062,518.797,518.2724,0.849072,170.2471,200.2996,0.850018,4175.286,2607.711,521.7778,2917.895,159.3026,4.523819,75774.84
517.0633,1737.044,61.55373,517.2734,517.8699,0.8494623,169.9315,196.7298,0.8505547,4353.82,2638.919,517.8606,2899.659,165.4602,3.926619,75440.58
518.413,2019.307,59.80398,519.2145,518.981,0.8483008,169.9154,192.8378,0.8498203,4264.882,2455.926,522.457,2849.094,158.2112,4.493873,76699.84
518.6342,2013.485,60.75975,518.394,518.7077,0.849784,170.0113,197.468,0.8496173,4080.871,2448.522,521.9706,2838.339,161.8115,4.454478,76158.08
515.3491,1754.361,60.04653,516.3466,516.2347,0.8502339,171.1346,195.6284,0.8494526,4258.138,2517.659,515.753,2797.702,165.4041,3.734419,73176.36
519.9336,2109.288,61.96213,520.2155,518.1508,0.8479153,169.7534,193.1664,0.8503615,4283.878,2583.288,521.7759,3017.128,160.458,4.376405,75153.62
519.8545,1890.902,61.24538,519.9481,520.4438,0.848586,170.8724,197.1514,0.8505727,4106.517,2387.599,524.3495,2652.976,161.3451,4.161875,76188.34
516.9063,2111.228,60.79721,519.3599,518.3365,0.846926,169.7754,194.3593,0.8495625,4296.245,2703.95,521.7557,2857.337,161.2339,3.989716,73637.29
517.0789,2046.731,61.40133,515.3802,519.228,0.8495232,170.4717,195.6311,0.8504322,4451.774,2740.606,522.4091,2945.323,167.5326,4.199149,74629.51
516.4397,1785.255,62.33423,517.2374,516.778,0.8483773,171.3014,197.8745,0.8498453,4321.18,2666.596,517.0238,3000.216,161.619,3.539263,71951.98
517.7808,1721.695,61.5316,517.3235,518.3357,0.8521109,169.1217,197.5949,0.8523006,4032.786,2518.651,518.2421,2908.777,162.9658,4.033045,75285.34
517.4866,2261.782,58.0004,517.8862,518.4181,0.8476361,170.536,200.8162,0.850973,4623.977,2749.135,521.5677,2985.586,162.8983,4.321932,76325.71
515.3887,1696.293,60.36539,515.2576,515.9082,0.8495023,171.2254,198.3764,0.8490399,4082.09,2440.102,515.9558,2699.597,164.1637,4.001377,74289.26
517.2976,2103.658,60.64529,518.6193,517.7009,0.8486393,169.5335,196.9654,0.8504051,4322.247,2704.773,521.6657,2879.602,163.7503,4.128541,75175.38
517.2031,1769.886,65.2214,517.5217,517.4895,0.8466828,170.5526,202.8712,0.8493437,4182.942,2602.222,517.4908,2877.925,162.335,3.445923,73719.45
517.237,2215.513,63.28658,515.851,517.8922,0.8470834,169.7232,201.9558,0.8500927,4552.351,2839.033,521.2809,3036.484,162.2904,3.693071,75324.99
518.7202,1932.899,61.53347,516.7665,519.5545,0.8492557,170.3903,196.3741,0.849888,4227.171,2553.63,523.4042,2762.811,165.8904,3.981596,77514.8
